PIT TAG,DATE,Time,RESEARCHER,RECAP,CAUGHT 2022,SPECIES,WEATHER,CLOUD COV,AIR TEMP,GROUND TEMP,DET,BEHAVIOUR,MACRO HAB,MICRO HAB,LOCATION,Easting,NOrthing,DEN,PILLOW,SVL,S+B,BAG,MASS,SEX,AGE CLASS,REPRO,OVA COUNT,RELOC,REL TIME,REL DAY,REL LOC,DAY CAP,RATTLE,FOOD,POOP,COMMENTS
9.82091E+14,7/25/2022,7:13,LPW SP,YES,,RATTLE,---,---,---,---,---,---,---,---,campground,321701,5434442,---,gold,29.5,83,53,30,f,neoNAte,NA,,YES,8:20,7/25/2022,riparian,0,buzzy button,NO,NO,
9.82091E+14,7/25/2022,8:35,LPW SP,YES,,RATTLE,sun,0,25.8,25.7,sound,moving,golf course,grass,hole 2,322362,5434958,---,gold,72,300,53,247,m,adult,NA,,YES,8:20,7/25/2022,riparian,0,8 broken 1 since 20221,YES,NO,
9.82091E+14,7/26/2022,9:40,LPW SP,YES,,RACER,sun,0,,36.5,sight,moving,fenceline,grass,sNAke fence above stables,321784,5434679,---,gold,62.6,140,53,87,f,adult,ng,,YES,9:50,7/26/2022,riparian,0,NA,NO,NO,
9.82091E+14,7/26/2022,8:12,LPW SP,NO,NO,RATTLE,sun,0,28.6,24.3,sound,hiding,desert,in shrub,desert near village grid,322570,5434679,---,gold,68.5,294,53,241,m,adult,NA,,NO,8:22,7/26/2022,same,0,7 broken,YES,NO,
9.82091E+14,7/26/2022,9:13,LPW SP,NO,NO,RATTLE,sun,0,33.8,45.3,sound,basking,fenceline,refugia,refugia 3,322570,5434845,---,,56.2,178,60,118,m,adult,NA,,YES,9:23,7/26/2022,riparian,0,4 +button,NO,YES,
9.82126E+14,7/27/2022,10:00,LPW SP RPR,YES,,GOPHER,sun,0,31.8,34.4,sight,hiding,fenceline,refugia,refugia 2,321604,5434805,---,gold,92.9,430,53,377,f,adult,NA,,YES,11:36,7/27/2022,riparian,,NA,YES,NO,
9.82091E+14,7/27/2022,8:35,LPW SP RPR,NO,NO,RATTLE,sun,0,28.3,27.3,sound,moving,riparian,in shrub,N desert riparian,319955,5436804,---,paisley,64.4,285,87,198,m,adult,NA,,NO,8:35,7/27/2022,same,,7 + button,NO,NO,
9.82911E+13,7/27/2022,10:00,LPW SP RPR,NO,NO,RATTLE,sun,0,31.8,34.4,sight,hiding,fenceline,in shrub,refugia 4,,,---,paisley,57,230,87,143,m,adult,NA,,YES,11:36,7/27/2022,riparian,,5+ button,NO,NO,
9.82091E+13,7/27/2022,10:00,LPW SP RPR,NO,NO,RATTLE,sun,0,31.8,34.4,sight,hiding,fenceline,refugia,refugia 3,322570,5434845,---,101,27,115,103,12,m,neoNAte,NA,,YES,11:36,7/27/2022,riparian,,button,NO,NO,
9.89001E+14,7/27/2022,8:00,LPW SP RPR,YES,,RATTLE,sun,0,26.3,27.3,sight,moving,N desert,sand,N desert near lake,320229,5436804,---,paisley,76.9,480,87,393,m,adult,NA,,NO,8:10,7/27/2022,same,,7 broken,NO,NO,
9.89001E+14,7/27/2022,10:00,LPW SP RPR,YES,,RATTLE,sun,0,31.8,34.4,sight,hiding,fenceline,in shrub,refugia 5,,,---,grey,55.25,250,110,140,m,adult,NA,,YES,11:36,7/27/2022,riparian,,8 broken,NO,NO,
9.82126E+14,7/27/2022,10:00,LPW SP RPR,YES,,RATTLE,sun,0,31.8,34.4,sight,hiding,fenceline,refugia,refugia 4,,,---,floral,76.1,440,67,373,m,adult,NA,,YES,11:36,7/27/2022,riparian,,"6 broken, 3 since 2022",YES,NO,
9.82091E+14,7/29/2022,8:41,LPW SP,NO,NO,RATTLE,sun,0,26.7,26.2,sound,hiding,golf course,in shrub,golf course,322209,5434841,---,paisley,41.2,152,87,65,m,juvinile,NA,,NO,9:03,7/29/2022,same,,2+ button,YES,NO,
9.82091E+14,7/29/2022,8:22,LPW SP,YES,,RATTLE,sun,0,25.4,23.7,sound,hiding,desert,in shrub,golf course hole 5,322495,4534676,---,paisley,69.2,319,87,232,m,adult,NA,,NO,8:29,7/29/2022,same,,"8 broken, 3 since 2021",YES,NO,
9.82126E+14,7/29/2022,9:18,LPW SP,YES,,RATTLE,sun,0,27.2,27.7,sight,basking,golf course,in shrub,golf course hole 5,322368,5434937,---,51,64.5,320,109,211,m,adult,NA,,NO,9:32,7/29/2022,same,,"8 broken,  1 since 221",NO,NO,
9.82091E+14,8/3/2022,8:43,LPW SP,YES,,RATTLE,sun,0,,,,,,,campground,,,---,71,63.4,253,60,193,m,adult,NA,,YES,,8/3/2022,bridge,,"4 broken, 1 since 2021",YES,YES,
9.82091E+14,8/3/2022,11:15,LPW SP CHA,YES,,RATTLE,sun,10,28.8,29.1,,,,,,322027,5435310,---,paisley,42.2,150,87,63,f,juvinile,NA,,,11:22,8/3/2022,,,2+ button,YES,NO,
9.82091E+14,8/4/2022,10:09,SP RPR,NO,NO,RATTLE,sun,20,29.2,,sight,coiled,fenceline,refugia,refuigia 6,321327,5435431,---,paisley,55.5,189,87,102,f,subadult,NA,,YES,10:21,8/4/2022,25m off fence,,5+ button,NO,NO,
9.82091E+14,8/4/2022,12:40,SP RPR,NO,NO,RATTLE,sun/cloud,50,33.2,38.5,sight,coiled,fenceline,refugia,refugia 3,321574,5434845,---,paisley,62,255,87,168,m,adult,NA,,YES,12:56,8/4/2022,30m off fence,,3 broken,NO,NO,
9.82191E+14,8/4/2022,12:20,SP RPR,YES,,RATTLE,sun,40,31.4,35.5,sight,coiled,fenceline,refugia,refugia,321521,5434948,---,paisley,51.7,185,87,98,f,subadult,NA,,YES,12:31,8/4/2022,25m off fenceline,,3+button,NO,NO,
9.82091E+14,8/4/2022,1:00,SP RPR,YES,,RATTLE,sun/cloud,40,35.1,35.5,sight,hiding,fenceline,refugia,refugia 2,321601,5434792,---,paisley,58.2,240,87,153,f,adult,ng,,YES,,8/4/2022,riparian,,8 broken,NO,NO,
9.89001E+14,8/4/2022,1:15,SP RPR,YES,,RATTLE,sun/cloud,40,36.7,38.8,sight,coiled,fenceline,refugia,refugia,321620,5434777,---,white,61.4,245,60,185,m,adult,NA,,YES,,8/4/2022,riparian,,9 broken,NO,YES,
9.82091E+14,8/5/2022,10:40,LPW CHA SP,NO,NO,RACER,sun,0,26.3,27.3,sight,basking,golf course,grass,golf course hole 7,322523,5434657,---,paisley,63.6,185,87,98,f,adult,ng,,NO,10:57,8/5/2022,same,,NA,NO,NO,
9.82091E+14,8/5/2022,9:30,LPW CHA SP,NO,NO,RATTLE,sun,0,20.8,20.5,sight,moving,shrubland,in bush,gully near den 2,322308,5435050,---,paisley,52.6,200,87,113,f,subadult,NA,,NO,9:41,8/5/2022,same,,4+ button,NO,NO,
9.82091E+14,8/5/2022,8:58,LPW CHA SP,YES,,RATTLE,sun,0,20.8,20.5,sight,moving,golf course,in bush,golf course hole 2,322259,5434982,---,paisley,54.1,203,87,116,m,subadult,NA,,NO,,8/5/2022,same,,4+ button 3 since 2021,YES,NO,
9.82091E+14,8/8/2022,10:45,LPW NB SL,NO,NO,RATTLE,sun,0,30.2,29.7,sight,hiding,fenceline,refugia,refugia D,,,---,paisley,32.1,120,87,33,f,neoNAte,NA,,YES,,8/8/2022,riparian,,button,YES,NO,
9.82091E+14,8/8/2022,10:05,LPW NB SL,NO,NO,RATTLE,sun,0,30.2,29.7,sound,hiding,fenceline,refugia,refugia 3,,,---,white,60.7,358,165,193,f,adult,ng,,YES,,8/8/2022,riparian,,5+ button,YES,NO,
9.82091E+14,8/8/2022,10:30,LPW NB SL,NO,NO,RATTLE,sun,0,30.2,29.7,sight,hiding,fenceline,refugia,refugia 4,,,---,26,50.1,204,118,86,f,subadult,NA,,YES,,8/8/2022,riparian,,3 + button,YES,NO,
9.82091E+14,8/8/2022,10:05,LPW SL NB,NO,NO,RATTLE,sun,0,30.2,29.7,sight,hiding,fenceline,refugia,Refugia B,,,---,18,29,132,113,19,m,neoNAte,NA,,YES,,8/8/2022,riparian,,buzzy button,NO,NO,
9.82091E+14,8/8/2022,10:23,LPW NB SL,YES,,RATTLE,sun,0,30.2,29.7,sight,hiding,fenceline,refugia,refugia 4,,,---,71,55.1,200,60,140,f,adult,ng,,YES,,8/8/2022,riparian,,8+ button,NO,NO,
9.00254E+14,8/8/2022,10:40,LPW NB SL,YES,,RATTLE,sun,0,30.2,29.7,sound,hiding,fenceline,refugia,refugia D,,,---,1E,55.6,255,105,150,f,adult,ng,,YES,,8/8/2022,riparian,,6 broken,YES,YES,"severe body disfiguration, NOt present in 2019 when first caught"
9.89001E+14,8/8/2022,10:05,LPW NB SL,YES,,RATTLE,sun,0,30.2,29.7,sight,hiding,fenceline,refugia,refugia 3 under spaceship,,,---,lace 1,66.7,352,128,224,m,adult,NA,,YES,,8/8/2022,riparian,,"8 broken, 6 since 2019",YES,NO,
9.89002E+13,8/8/2022,9:45,LPW SL NB,YES,,RATTLE,sun,0,30.2,29.7,sight,hiding,fenceline,refugia,refugia 1,,,---,51,60.1,255,105,150,f,adult,ng,,YES,,8/8/2022,riparian,,6 broken,NO,NO,
9.82091E+14,8/8/2022,9:45,LPW NB SL,,,RATTLE,sun,0,30.2,29.7,sight,hiding,fenceline,refugia,refugia 1,,,---,paisley,31.8,131,87,44,f,neoNAte,NA,,YES,,8/8/2022,riparian,,buzzy button,YES,NO,
9.82091E+14,8/10/2022,2:48,SP CHA LPW,YES,,GOPHER,,,,,,,,,campground,,,---,paisley,97.6,295,87,208,f,adult,NA,,YES,,8/10/2022,riparian,,NA,NO,NO,
9.82091E+14,8/10/2022,9:37,LPW SP,NO,NO,RATTLE,,,,,,,,,,,,---,gold,55.1,295,60,235,m,adult,NA,,YES,,8/10/2022,riparian,,6+ button,NO,NO,
9.82091E+14,8/10/2022,13:18,LPW SP,YES,,RATTLE,sun/cloud,50,35.4,42.1,sight,hiding,fence,refugia,refigia 3,,,---,,33.9,145,105,40,m,neoNAte,NO,,YES,,8/11/2022,riparian,,1+ button,NO,NO,
9.82091E+14,8/11/2022,8:32,SP RPR,NO,,GOPHER,sun/cloud,30,25.7,24.2,sight,moving,golf course,grass,golf course trail,322342,5434930,---,paisley,80.5,290,87,203,m,adult,NA,,NO,8:44,8/11/2022,same,,NA,NO,NO,
9.89001E+14,8/11/2022,9:23,SP RPR,YES,,GOPHER,sun/cloud,30,30.9,32.4,sight,basking,golf course,bush,hole 7,322622,5434946,---,paisley,76.3,235,87,148,m,adult,NA,,NO,9:34,8/11/2022,same,,NA,NO,NO,
9.82091E+14,8/13/2022,8:35,LPW SP,NO,NO,GOPHER,,,,,,,,,campground,,,---,paisley,72.6,202,87,115,f,adult,NA,,YES,,8/13/2022,riparian,,NA,NO,NO,
9.82091E+14,8/13/2022,12:57,SP LPW,NO,NO,RATTLE,SUN,10,32,34.5,SIGHT,COILED,FENCE,REFUGIA,REFUGIA C,,,---,PAISLEY,54.3,210,87,123,F,SUBADULT,NG,,YES,,8/13/2022,RIPARIAN,,9 BROKEN,NO,NO,
9.82091E+14,8/13/2022,13:23,SP LPW,NO,NO,RATTLE,SUN,10,32,34.5,SIGHT,COILED,FENCE,REFUGIA,REFUGIA 1,,,---,WHITE,52.6,238,110,128,M,SUBADULT,NA,,YES,,8/13/2022,RIPARIAN,,4 + BUTTON,NO,NO,
9.82091E+14,8/13/2022,13:23,SP LPW,NO,NO,RATTLE,SUN,10,32,34.5,SIGHT,COILED,FENCE,REFUGIA,REFUGIA 1,,,---,FLORAL,48.5,166,68,98,F,SUBADULT,NG,,YES,,8/13/2022,RIPARIAN,,3 + BUTTON,NO,NO,SHEDDING SUB ADULT
4C157E6023,8/13/2022,---,SP LPW,NO,NO,RATTLE,,,,,,,,,FRONT DOOR,,,---,,71.9,313,88,225,M,ADULT,NA,,YES,,8/13/2022,RIPARIAN,,"12 BROKEN, 3 SINCE 2020",YES,NO,"CAUGHT BY CALI, LEFT IN SNAKE LAB"
9.00254E+14,8/13/2022,8:31,SP LPW,YES,,RATTLE,,,,,,,,,campground,,,---,1E,74.1,403,88,315,m,adult,NA,,YES,,8/13/2022,riparian,,"10 broken, 5 since 2020",NO,NO,
9.82091E+14,8/13/2022,8:52,SP LPW,YES,,RATTLE,,,,,,,,,campground,,,---,purple,57,260,121,139,m,adult,NA,,YES,,8/13/2022,riparian,,5+ buton,NO,NO,
0a180d5f65,8/13/2022,10:10,SP LPW,YES,,RATTLE,sun,20,26.4,28.3,sight,moving,shrub,on trail,interp trail,322049,5435288,---,gold,70.5,358,53,305,m,adult,NA,,NO,10:16,8/13/2022,same,,6 broken,YES,NO,
9.82091E+14,8/13/2022,13:23,SP LPW,YES,YES,RATTLE,SUN,10,32,34.5,SIGHT,COILED,FENCE,REFUGIA,REFUGIA 3,,,---,BEIGE W CACTUS,69.7,280,62,218,M,ADULT,NA,,YES,,8/13/2022,,,"9 BROKEN, 0 SINCE 2022",YES,NO,CAUGHT IN 2022
9.82126E+14,8/13/2022,13:07,SP LPW,YES,,RATTLE,SUN,10,32,34.5,SIGHT,COILED,FENCE,REFUGIA,REFUGIA 4,,,---,GOLD,62.2,235,53,182,F,ADULT,NG,,YES,,8/13/2022,RIPARIAN,,"5 BROKEN, 3 SINCE 2020",NO,NO,
9.82091E+14,8/15/2022,12:40,SP LPW RG,YES,,RATTLE,SUN,0,32.4,36.5,SIGHT,COILED,FENCE,REFUGIA,REFUGIA 2,,,---,FLORAL,52,200,125,75,F,SUBADULT,NA,,YES,,8/15/2022,RIPARIAN,,8 BROKEN,NO,NO,INJURY TO VENT
9.82091E+14,8/15/2022,12:47,SP LPW,YES ,,RATTLE,SUN,0,32.5,36.5,SIGHT,COILED,FENCE,REFUGIA,REFUGIA 3,,,---,GOLD,60.6,230,53,177,M,ADULT,NA,,YES,,8/15/2022,RIPARIAN,,6 + BUTTON,NO,NO,VERY SKINNY
9.82091E+14,8/16/2022,18:47,LPW RCG,NO,NO,RATTLE,SUN,0,31.8,31.8,SOUND,HIDING,FENCE,IN BUSHES,SNAKE FENCE BY STABLES,321816,5434728,---,GOLD,36.3,99,53,46,F,JUVENILE,NA,,YES,,8/16/2022,BRIDGE,,1 + BUTTON,NO,NO,
9.82091E+14,8/16/2022,18:52,LPW RCG,NO,NO,RATTLE,SUN,0,31.8,31.8,SOUND,MOVING,DESERT,SAGEBRUSH,DIRT ROAD NEAR STABLES,321876,5434817,---,PAISLEY,57.5,220,87,133,F,ADULT,PP,,YES,,8/16/2022,BRIDGE,,3 BROKEN,NO,NO,
9.89001E+14,8/18/2022,---,LPW,YES,,RATTLE,SUN,10,30.9,29.7,SIGHT,MOVING,GOLF COURSE,GRASS,HOLE 3,322337,5434846,---,1A,80.2,388,108,280,M,ADULT,NA,,NO,,8/18/2022,BRIDGE,,"8 BROKEN, 5 SINCE 2019",YES,NO,MARK
9.82091E+14,8/19/2022,9:53,LPW SP,NO,NO,RATTLE,cloud,100,28.3,29.3,sound,moving,desert,antelope brush,N desert near riparian,320017,5436547,---,Pants,72.6,519,250,269,m,adult,NA,,NO,10:12,8/19/2022,same,,9 broken,YES,NO,
9.82091E+14,8/22/2022,8:58,SP CHA,NO,NO,RATTLE,cloud,100,24.4,25,sight,moving,interp trail,bush,interp trail near bridge,322130,5435079,---,71,44,145,60,85,m,juvinile,NA,,NO,9:13,8/22/2022,same,,2+ button,NO,NO,
9.82091E+14,8/22/2022,---,SP CHA,NO,NO,RATTLE,cloud,60,29,27.6,sight,coiled,fence,refugia,refugia C,,,---,IE,27.1,72,60,12,m,neoNAte,NA,,YES,3:20,8/22/2022,riparian,,butotn,NO,NO,
9.00254E+14,8/22/2022,13:30,SP CHA,YES,,RATTLE,cloud,60,29,27.6,sight,coiled,fence,refugia,refugia 2,,,---,,68.5,395,,395,m,adult,NA,,YES,3:20,8/22/2022,riparian,,10 broken,YES,NO,
9.82091E+14,8/22/2022,---,SP CHA,YES,,RATTLE,cloud,60,29,27.6,sight,coiled,fence,refugia,refugia 4,,,---,1E,68.2,328,105,223,,adult,,,YES,3:20,8/22/2022,riparian,,9 broken,YES,NO,
9.82126E+14,8/22/2022,---,SP CHA,YES,,RATTLE,cloud,60,29,27.6,sight,coiled,fence,refugia,refugia 3,,,---,grey,66.1,321,112,209,f,adult,ng,,YES,3:20,8/22/2022,riparian,,8 broken,YES,YES,"maybe gravid, probably just fat"
9.89001E+14,8/24/2022,10:09,SP CHA MAE,YES,,RATTLE,sun,0,29,29.3,sight,mocing,goolf course,bush,hole 6,322550,5435043,---,71,64.2,210,60,150,f,adult,ng,,NO,10:20,8/24/2022,same,,9 broken,YES,NO,
9.82091E+14,8/25/2022,9:15,SP RPR,NO,NO,RATTLE,sun,0,26.7,25.8,sound,moving,,,,322013,5434976,---,gold,45.5,145,53,92,f,subadult,NA,,NO,,8/25/2022,same,,3+ button,NO,NO,
9.82091E+14,8/25/2022,9:56,SP RPR,NO,NO,RATTLE,sun,0,26.4,31.1,sound,hiding,,,,321641,5434994,---,paisley,77,408,87,321,m,adult,NA,,NO,,8/25/2022,same,,7 broken,NO,NO,
9.82126E+14,8/25/2022,13:00,SP RPR,YES,,RATTLE,sun,0,27.4,32.1,sight,hiding,fenceline,refugia,refugia 2,,,---,paisley,78.2,450,87,363,m,adult,NA,,YES,14:24,8/25/2022,riparian,,7 broken,YES,NO,
9.82091E+14,8/25/2022,8:53,SP RPR,YES,,RATTLE,,,,,,,,,campground,,,---,gold,52.5,153,53,100,f,adult,ng,,YES,9:11,8/25/2022,riparian,,3+ button,YES,NO,
9.82091E+14,8/26/2022,9:37,SP MF,YES,,RATTLE,sun,0,25.7,26.3,sight,moving,shrubland,in bush,desert above interp village,321963,5435333,---,gold,63.7,266,53,213,m,adult,NA,,NO,,8/26/2022,same,,7 broken,NO,NO,
9.82091E+14,8/31/2022,11:55,SP CHA,NO,NO,RATTLE,sun/cloud,60,29.6,31.2,sight,basking,riparian,bush,riparian near interp village,322034,5435260,---,paisley,44.5,165,87,78,f,juvinile,NA,,NO,12:12,8/31/2022,same,,2+ button,NO,NO,
9.82091E+14,9/2/2022,11:10,SP CHA MF,NO,NO,RATTLE,sun,0,24.4,25.9,sight,hiding,fenceline,refugia,refugia 10,321248,5435531,---,gold,53.7,230,53,177,f,adult,ng,,YES,1:20,9/2/2022,riparian,,5 broken,YES,NO,
9.82126E+14,9/2/2022,11:15,SP CHA MF,YES,,RATTLE,sun,1,25.4,26.9,sight,hiding,fenceline,refugia,outside refugia 8,321401,5435322,---,paisley,46.1,160,87,73,m,subadult,NA,,YES,1:20,9/2/2022,riparian,,5 broken,NO,NO,
9.82091E+14,9/5/2022,13:20,LPW JMB,NO,NO,GOHPER,CLOUD,80%,18.7,27.8,SIGHT,HIDING,GOLF COURSE,UNDER SAGE,HOLE 1 GOLF COURSE,322193,5434877,---,PAISLEY,89.7,320,83,,M,ADULT,NA,NA,NO,13:40,9/5/2022,---,0,NA,NO,NO,VERY MEAN
9.89001E+14,9/5/2022,12:30,LPW JMB,YES,NO,GOPHER,SUN/CLOUD,50%,20.4,20.5,SIGHT,MOVING,DEVELOPMENT,SAND,DEVELOPMENT SIDE OF SNAKE FENCE BY HOLE 7,322618,5434675,---,GOLD,99.2,403,57,,M,ADULT,NA,NA,NO,12:38,9/5/2022,---,0,NA,NO,NO,"INJURY TO TAIL (VERTIBRAE DAMAGE), RECAUGHT ON May 10th"
0A13654B61,9/6/2022,12:15,SP LPW,YES,,RATTLE,,,,,,,,,campground,,,---,floral,63.5,245,100,145,f,adult,postpartem,,YES,12:40,9/6/2022,riparian,,"10 broken, 8 since 2015",NO,NO,
